"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","FR","France",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","IE","Ireland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","LV","Latvia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","NL","Netherlands",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","NO","Norway",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","PT","Portugal",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","RO","Romania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","SE","Sweden",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","SI","Slovenia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W51","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","AT","Austria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","BG","Bulgaria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","CZ","Czechia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","DE","Germany",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","DK","Denmark",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","EE","Estonia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","ES","Spain",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","EU31_UKX","EU/EEA",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","FR","France",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","IE","Ireland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","LV","Latvia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","NL","Netherlands",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","NO","Norway",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","PT","Portugal",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","RO","Romania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","SE","Sweden",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","SI","Slovenia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W52","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","AT","Austria",36.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","BG","Bulgaria",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","CZ","Czechia",45.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","DE","Germany",11.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","DK","Denmark",17.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","EE","Estonia",38.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","EL","Greece",462.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","ES","Spain",45.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","EU31_UKX","EU/EEA",1834.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","FR","France",627.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","HU","Hungary",101.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","IE","Ireland",12.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","LT","Lithuania",27.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","LU","Luxembourg",10.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","LV","Latvia",41.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","NL","Netherlands",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","NO","Norway",18.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","PL","Poland",56.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","PT","Portugal",27.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","RO","Romania",190.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","SE","Sweden",15.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","SI","Slovenia",44.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2009-W53","SK","Slovakia",18.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","AT","Austria",47.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","BG","Bulgaria",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","CZ","Czechia",29.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","DE","Germany",15.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","DK","Denmark",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","EE","Estonia",38.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","EL","Greece",341.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","ES","Spain",26.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","EU31_UKX","EU/EEA",1473.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","FR","France",242.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","HU","Hungary",99.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","IE","Ireland",22.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","IT","Italy",56.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","LT","Lithuania",23.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","LU","Luxembourg",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","LV","Latvia",40.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","NL","Netherlands",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","NO","Norway",14.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","PL","Poland",65.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","PT","Portugal",46.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","RO","Romania",322.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","SE","Sweden",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","SI","Slovenia",22.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W01","SK","Slovakia",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","AT","Austria",22.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","BE","Belgium",5.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","BG","Bulgaria",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","CZ","Czechia",23.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","DE","Germany",11.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","DK","Denmark",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","EE","Estonia",31.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","EL","Greece",34.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","ES","Spain",14.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","EU31_UKX","EU/EEA",889.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","FR","France",131.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","HU","Hungary",50.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","IE","Ireland",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","IT","Italy",30.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","LT","Lithuania",27.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","LU","Luxembourg",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2010-W02","LV","Latvia",15.000000000,""
